clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
honored guest,167,1,0,1,honored guest,unknown,0.0,tertiary
a warrior,29,1,0,1,a warrior,unknown,0.0,tertiary
the gods,161,1,0,1,the gods,unknown,0.0,tertiary
a worthless husband,192,1,0,1,a worthless husband,male,1.0,tertiary
people,157,1,0,1,people,unknown,0.0,tertiary
The woman's step - parents--their son,152,1,0,1,The woman's step - parents's son,unknown,0.0,tertiary
The woman/the woman--my husband,150,1,0,1,The woman's husband,male,1.0,tertiary
the Dragon - King of,149,1,0,1,the Dragon - King of,male,1.0,tertiary
the second son of the Dragon - King of Ging Dschou,148,1,0,1,the second son of the Dragon - King of Ging Dschou,male,1.0,tertiary
the youngest daughter of the Dragon - King of the Sea of Dungting,146,1,0,1,the youngest daughter of the Dragon - King of the Sea of Dungting,male,1.0,tertiary
Fortune,11,1,0,1,Fortune,unknown,0.0,tertiary
a living human being,186,1,0,1,a living human being,unknown,0.0,tertiary
the monarch,47,1,0,1,the monarch,unknown,0.0,tertiary
Both rulers--their guest,86,1,0,1,Both rulers's guest,unknown,0.0,tertiary
maidens in rosy garments,64,1,0,1,maidens in rosy garments,female,1.0,tertiary
The crowd of courtiers in the palace - hall,83,1,0,1,The crowd of courtiers in the palace - hall,unknown,0.0,tertiary
all who heard it,78,1,0,1,all who heard it,unknown,0.0,tertiary
A thousand maidens in crimson and green silk,76,1,0,1,A thousand maidens in crimson and green silk,female,1.0,tertiary
the enemy,74,1,0,1,the enemy,unknown,0.0,tertiary
the warriors,73,1,0,1,the warriors,unknown,0.0,tertiary
the fickle boy,210,1,0,1,the fickle boy,male,1.0,tertiary
the youth,68,1,0,1,the youth,unknown,0.0,tertiary
A youth clad in a purple gown and wearing a lofty hat--the dragon - princess whom he had met on his way,63,1,0,1,A youth clad in a purple gown and wearing a lofty hat's dragon - princess whom he had met on his way,female,1.0,tertiary
an official,52,1,0,1,an official,unknown,0.0,tertiary
lo,62,1,0,1,lo,unknown,0.0,tertiary
the king of heaven,202,1,0,1,the king of heaven,male,1.0,tertiary
the kings of heaven,200,1,0,1,the kings of heaven,male,1.0,tertiary
one of the kings of heaven,199,1,0,1,one of the kings of heaven,male,1.0,tertiary
the Emperor Yau,198,1,0,1,the Emperor Yau,male,1.0,tertiary
the ruler of the Tsian - Tang River,196,1,0,1,the ruler of the Tsian - Tang River,unknown,0.0,tertiary
the king/The king/the King--my beloved brother,195,1,0,1,the king's beloved brother,male,1.0,tertiary
a god,238,1,0,1,a god,unknown,0.0,tertiary
