clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Rose of Evening/Rose--my mother - in - law,189,1,0,1,Rose of Evening's mother - in - law,female,1.0,tertiary
a girl,133,1,0,1,a girl,female,1.0,tertiary
other children,171,1,0,1,other children,unknown,0.0,tertiary
the god of the Wu River,112,1,0,1,the god of the Wu River,unknown,0.0,tertiary
Aduan's mother--Your son,188,1,0,1,Aduan's mother's son,unknown,0.0,tertiary
a child,169,1,0,1,a child,unknown,0.0,tertiary
a widow,152,1,0,1,a widow,unknown,0.0,tertiary
the mother,136,1,0,1,the mother,female,1.0,tertiary
the river - king,138,1,0,1,the river - king,male,1.0,tertiary
"a celebrated singing girl of Wu , who had fallen into the river and whose body had never been found",143,1,0,1,"a celebrated singing girl of Wu , who had fallen into the river and whose body had never been found",female,1.0,tertiary
the travelers,145,1,0,1,the travelers,unknown,0.0,tertiary
girls,78,1,0,1,girls,female,1.0,tertiary
one of the nightingale dancers to teach the girls in his castle,107,1,0,1,one of the nightingale dancers to teach the girls in his castle,female,1.0,tertiary
each other there,100,1,0,1,each other there,unknown,0.0,tertiary
a boy--his parents,22,1,0,1,a boy's parents,unknown,0.0,tertiary
boys,24,1,0,1,boys,male,1.0,tertiary
beautiful girls,25,1,0,1,beautiful girls,female,1.0,tertiary
"a widow named Dsiang , who had a son called Aduan",26,1,0,1,"a widow named Dsiang , who had a son called Aduan",unknown,0.0,tertiary
a son,27,1,0,1,a son,unknown,0.0,tertiary
no other boy,28,1,0,1,no other boy,male,1.0,tertiary
Aduan--the only son of his mother,30,1,0,1,Aduan's only son of his mother,female,1.0,tertiary
a man wearing armor and a helmet,36,1,0,1,a man wearing armor and a helmet,male,1.0,tertiary
Aduan--His two companions,37,1,0,1,Aduan's two companions,unknown,0.0,tertiary
such a skilful lad,182,1,0,1,such a skilful lad,unknown,0.0,tertiary
all the courts,44,1,0,1,all the courts,unknown,0.0,tertiary
This boy,183,1,0,1,This boy,male,1.0,tertiary
the Prince of the Dragon,47,1,0,1,the Prince of the Dragon,male,1.0,tertiary
The Prince of the Dragon 's Cave/the Prince of the Dragon 's Cave--his dancers,49,1,0,1,The Prince of the Dragon 's Cave's dancers,male,1.0,tertiary
the Ogres,13,1,0,1,the Ogres,unknown,0.0,tertiary
four men,52,1,0,1,four men,male,1.0,tertiary
the dancers of the nightingale,54,1,0,1,the dancers of the nightingale,unknown,0.0,tertiary
all lovely young girls of sixteen,56,1,0,1,all lovely young girls of sixteen,female,1.0,tertiary
all little girls,61,1,0,1,all little girls,female,1.0,tertiary
"These--One among them , who was about fifteen years of age",62,1,0,1,"These's among them , who was about fifteen years of age",unknown,0.0,tertiary
the rest of the girls,65,1,0,1,the rest of the girls,female,1.0,tertiary
The Dragon Prince,71,1,0,1,The Dragon Prince,male,1.0,tertiary
the boys,77,1,0,1,the boys,male,1.0,tertiary
the dancers,80,1,0,1,the dancers,unknown,0.0,tertiary
Aduan--his company,83,1,0,1,Aduan's company,unknown,0.0,tertiary
the butterfly dancers,85,1,0,1,the butterfly dancers,unknown,0.0,tertiary
The other boy,86,1,0,1,The other boy,male,1.0,tertiary
a beautiful girl,94,1,0,1,a beautiful girl,female,1.0,tertiary
the other,98,1,0,1,the other,unknown,0.0,tertiary
the Prince,178,1,0,1,the Prince,male,1.0,tertiary
