clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the old Sand - Spirit/the Old Spirit/The Old Spirit/The old Sand - Spirit/Old Sand - Spirit--these Manitoes that I have asked to come here,371,1,0,1,the old Sand - Spirit's Manitoes that I have asked to come here,unknown,0.0,tertiary
our relation,384,1,0,1,our relation,unknown,0.0,tertiary
a very bad - hearted Monedo,376,1,0,1,a very bad - hearted Monedo,unknown,0.0,tertiary
the great family of Spirits,265,1,0,1,the great family of Spirits,unknown,0.0,tertiary
relatives,394,1,0,1,relatives,unknown,0.0,tertiary
"the old Sand - Spirit/the Old Spirit/The Old Spirit/The old Sand - Spirit/Old Sand - Spirit--that Island Spirit who wished to marry my daughter . He is a very bad - hearted Monedo , and would like to do you harm . Some of the company you will , however , find to be very friendly . A caution for you . When they come in , do you sit close by your wife",373,1,0,1,"the old Sand - Spirit's Island Spirit who wished to marry my daughter . He is a very bad - hearted Monedo , and would like to do you harm . Some of the company you will , however , find to be very friendly . A caution for you . When they come in , do you sit close by your wife",female,1.0,tertiary
a member of the great family of Spirits,264,1,0,1,a member of the great family of Spirits,unknown,0.0,tertiary
a great rocky - headed fellow,256,1,0,1,a great rocky - headed fellow,unknown,0.0,tertiary
this one,251,1,0,1,this one,unknown,0.0,tertiary
Son - in - law--your company,352,1,0,1,Son - in - law's company,unknown,0.0,tertiary
every visitor,188,1,0,1,every visitor,unknown,0.0,tertiary
the old Sand - Spirit/the Old Spirit/The Old Spirit/The old Sand - Spirit/Old Sand - Spirit--my bitter enemy,331,1,0,1,the old Sand - Spirit's bitter enemy,unknown,0.0,tertiary
Wassamo--his kindred,100,1,0,1,Wassamo's kindred,unknown,0.0,tertiary
"Wassamo's son--the one who smiled on you first , the night you were brought away from your parents and friends",326,1,0,1,"Wassamo's son's one who smiled on you first , the night you were brought away from your parents and friends",unknown,0.0,tertiary
"two stately persons , who looked rather more in years than the others , and who appeared to exact obedience from all around them's of them , whom he heard addressed as the Old Spirit - man--my daughters",325,1,0,1,"two stately persons , who looked rather more in years than the others , and who appeared to exact obedience from all around them's of them , whom he heard addressed as the Old Spirit - man's daughters",unknown,0.0,tertiary
"two stately persons , who looked rather more in years than the others , and who appeared to exact obedience from all around them's of them , whom he heard addressed as the Old Spirit - man--one of my daughters",324,1,0,1,"two stately persons , who looked rather more in years than the others , and who appeared to exact obedience from all around them's of them , whom he heard addressed as the Old Spirit - man's of my daughters",unknown,0.0,tertiary
Wassamo's son--your race,323,1,0,1,Wassamo's son's race,unknown,0.0,tertiary
"two stately persons , who looked rather more in years than the others , and who appeared to exact obedience from all around them's of them , whom he heard addressed as the Old Spirit - man--my charge",322,1,0,1,"two stately persons , who looked rather more in years than the others , and who appeared to exact obedience from all around them's of them , whom he heard addressed as the Old Spirit - man's charge",unknown,0.0,tertiary
the guardian Spirit of the Sand Mountains,321,1,0,1,the guardian Spirit of the Sand Mountains,unknown,0.0,tertiary
the Old Spirit - man,99,1,0,1,the Old Spirit - man,male,1.0,tertiary
people seated in orderly array,95,1,0,1,people seated in orderly array,unknown,0.0,tertiary
Stranger,314,1,0,1,Stranger,unknown,0.0,tertiary
the two young women in the wood--You foolish girls,311,1,0,1,the two young women in the wood's foolish girls,female,1.0,tertiary
persons,90,1,0,1,persons,unknown,0.0,tertiary
a brave youth,84,1,0,1,a brave youth,unknown,0.0,tertiary
None,72,1,0,1,None,unknown,0.0,tertiary
no man,71,1,0,1,no man,male,1.0,tertiary
the men,67,1,0,1,the men,male,1.0,tertiary
many of the men,66,1,0,1,many of the men,male,1.0,tertiary
Others,64,1,0,1,Others,unknown,0.0,tertiary
The cousin/the cousin--my bosom - friend,304,1,0,1,The cousin's bosom - friend,unknown,0.0,tertiary
Wassamo's parents--their son,303,1,0,1,Wassamo's parents's son,unknown,0.0,tertiary
The cousin/the cousin--my kindred,302,1,0,1,The cousin's kindred,unknown,0.0,tertiary
two young women,293,1,0,1,two young women,female,1.0,tertiary
the old Sand - Spirit/the Old Spirit/The Old Spirit/The old Sand - Spirit/Old Sand - Spirit--a member of my family,333,1,0,1,the old Sand - Spirit's member of my family,unknown,0.0,tertiary
a magician and guardian of great power,186,1,0,1,a magician and guardian of great power,unknown,0.0,tertiary
the old Sand - Spirit/the Old Spirit/The Old Spirit/The old Sand - Spirit/Old Sand - Spirit--my family,334,1,0,1,the old Sand - Spirit's family,unknown,0.0,tertiary
the old Sand - Spirit 's daughter,185,1,0,1,the old Sand - Spirit 's daughter,unknown,0.0,tertiary
Wassamo's wife--her new relations,181,1,0,1,Wassamo's wife's new relations,unknown,0.0,tertiary
all the women in the village,178,1,0,1,all the women in the village,female,1.0,tertiary
Wassamo--his mother,173,1,0,1,Wassamo's mother,female,1.0,tertiary
kinsfolk,9,1,0,1,kinsfolk,unknown,0.0,tertiary
the mother of Wassamo--her son,162,1,0,1,the mother of Wassamo's son,female,1.0,tertiary
the two strange females,146,1,0,1,the two strange females,unknown,0.0,tertiary
a brother,359,1,0,1,a brother,male,1.0,tertiary
That old Island Spirit has a brother down in that part of the country,358,1,0,1,That old Island Spirit has a brother down in that part of the country,male,1.0,tertiary
Son - in - law--your relations,354,1,0,1,Son - in - law's relations,unknown,0.0,tertiary
Hither,4,1,0,1,Hither,unknown,0.0,tertiary
the old Sand - Spirit/the Old Spirit/The Old Spirit/The old Sand - Spirit/Old Sand - Spirit--his relations,132,1,0,1,the old Sand - Spirit's relations,unknown,0.0,tertiary
the Island Spirit,8,1,0,1,the Island Spirit,unknown,0.0,tertiary
no stranger,127,1,0,1,no stranger,unknown,0.0,tertiary
no one to have charge of the torch,36,1,0,1,no one to have charge of the torch,unknown,0.0,tertiary
these curious people,119,1,0,1,these curious people,unknown,0.0,tertiary
Son - in - law--your people,339,1,0,1,Son - in - law's people,unknown,0.0,tertiary
some person,292,1,0,1,some person,unknown,0.0,tertiary
wife,108,1,0,1,wife,female,1.0,tertiary
man,107,1,0,1,man,male,1.0,tertiary
the Old Spirit 's daughter,104,1,0,1,the Old Spirit 's daughter,unknown,0.0,tertiary
Wassamo of the Fire - Plume,287,1,0,1,Wassamo of the Fire - Plume,unknown,0.0,tertiary
