clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
a hundred little imps,128,1,1,2,a hundred little imps,group/nonbinary,1.0,tertiary
the ould thief of all,136,1,1,2,the ould thief of all,male,1.0,tertiary
the fool,202,1,1,2,the fool,male,1.0,tertiary
the guards--one of them,51,2,0,2,the guards's of them,unknown,0.0,tertiary
anyone being kilt,117,1,0,1,anyone being kilt,unknown,0.0,tertiary
King of Dublin--two quarters of your daughter,183,1,0,1,King of Dublin's quarters of your daughter,male,1.0,tertiary
a messenger,157,1,0,1,a messenger,unknown,0.0,tertiary
The little vagabond,133,1,0,1,The little vagabond,unknown,0.0,tertiary
the outsiders,113,1,0,1,the outsiders,unknown,0.0,tertiary
Gilla--my fine fellow,188,1,0,1,Gilla's fine fellow,unknown,0.0,tertiary
tramp,200,1,0,1,tramp,unknown,0.0,tertiary
the hairy fellow,112,1,0,1,the hairy fellow,unknown,0.0,tertiary
a respectable baste,189,1,0,1,a respectable baste,unknown,0.0,tertiary
the poor divel,119,1,0,1,the poor divel,unknown,0.0,tertiary
some man like Pat Mara of Tomenine,161,1,0,1,some man like Pat Mara of Tomenine,male,1.0,tertiary
the mean scruff - hound,144,1,0,1,the mean scruff - hound,unknown,0.0,tertiary
the young devil,132,1,0,1,the young devil,unknown,0.0,tertiary
man,120,1,0,1,man,male,1.0,tertiary
no other body,154,1,0,1,no other body,unknown,0.0,tertiary
the foxy fellow,122,1,0,1,the foxy fellow,unknown,0.0,tertiary
the people,111,1,0,1,the people,unknown,0.0,tertiary
the King of Dublin,198,1,0,1,the King of Dublin,male,1.0,tertiary
this gentleman with the goat - skin,194,1,0,1,this gentleman with the goat - skin,male,1.0,tertiary
Dane,16,1,0,1,Dane,unknown,0.0,tertiary
Devil,17,1,0,1,Devil,unknown,0.0,tertiary
Tom--your wife,196,1,0,1,Tom's wife,female,1.0,tertiary
the big divel of all,197,1,0,1,the big divel of all,unknown,0.0,tertiary
a great many bad women,126,1,0,1,a great many bad women,female,1.0,tertiary
Ould Nick,18,1,0,1,Ould Nick,unknown,0.0,tertiary
a stranger,180,1,0,1,a stranger,unknown,0.0,tertiary
Tatther Jack Walsh,13,1,0,1,Tatther Jack Walsh,unknown,0.0,tertiary
a huntsman,40,1,0,1,a huntsman,unknown,0.0,tertiary
"a fellow , with a red head",70,1,0,1,"a fellow , with a red head",unknown,0.0,tertiary
"an envious wizened basthard of a fellow , with a red head , that wished to be married to the princess",69,1,0,1,"an envious wizened basthard of a fellow , with a red head , that wished to be married to the princess",female,1.0,tertiary
the young giant--his poor mother,68,1,0,1,the young giant's poor mother,female,1.0,tertiary
the young giant--his boy,67,1,0,1,the young giant's boy,male,1.0,tertiary
the Queen,62,1,0,1,the Queen,female,1.0,tertiary
the vulgarian,57,1,0,1,the vulgarian,unknown,0.0,tertiary
a bellman,41,1,0,1,a bellman,unknown,0.0,tertiary
a kind of bellman,39,1,0,1,a kind of bellman,unknown,0.0,tertiary
a man,106,1,0,1,a man,male,1.0,tertiary
Dublin jackeens,2,1,0,1,Dublin jackeens,unknown,0.0,tertiary
fairy man,168,1,0,1,fairy man,male,1.0,tertiary
a beautiful boy with three heads,33,1,0,1,a beautiful boy with three heads,male,1.0,tertiary
Begonies,8,1,0,1,Begonies,unknown,0.0,tertiary
the widow,26,1,0,1,the widow,unknown,0.0,tertiary
mother,165,1,0,1,mother,female,1.0,tertiary
Accordingly,5,1,0,1,Accordingly,unknown,0.0,tertiary
merry fellows,170,1,0,1,merry fellows,unknown,0.0,tertiary
skilful swordsmen,171,1,0,1,skilful swordsmen,unknown,0.0,tertiary
a mother,172,1,0,1,a mother,female,1.0,tertiary
a mother 's soul of them,173,1,0,1,a mother 's soul of them,female,1.0,tertiary
Dickens a man or boy in the yard,105,1,0,1,Dickens a man or boy in the yard,male,1.0,tertiary
Dickens,12,1,0,1,Dickens,unknown,0.0,tertiary
the King/The King--my daughter,181,1,0,1,the King's daughter,unknown,0.0,tertiary
O Gilla na Chreck an Gour,11,1,0,1,O Gilla na Chreck an Gour,unknown,0.0,tertiary
the big baste coming in,102,1,0,1,the big baste coming in,unknown,0.0,tertiary
people of the court that were padrowling about the great bawn,101,1,0,1,people of the court that were padrowling about the great bawn,unknown,0.0,tertiary
a shepherd,94,1,0,1,a shepherd,unknown,0.0,tertiary
a different person,91,1,0,1,a different person,unknown,0.0,tertiary
a jackeen,178,1,0,1,a jackeen,unknown,0.0,tertiary
people,88,1,0,1,people,unknown,0.0,tertiary
Another,81,1,0,1,Another,unknown,0.0,tertiary
So one,79,1,0,1,So one,unknown,0.0,tertiary
the King/The King--your best men,174,1,0,1,the King's best men,male,1.0,tertiary
the red - headed fellow,77,1,0,1,the red - headed fellow,unknown,0.0,tertiary
"The King , that was too far off",75,1,0,1,"The King , that was too far off",male,1.0,tertiary
Pat Mara of Tomenine,19,1,0,1,Pat Mara of Tomenine,unknown,0.0,tertiary
