clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the fugitives--the boy who grovelled in the ashes who pursued them,377,1,0,1,the fugitives's boy who grovelled in the ashes who pursued them,male,1.0,tertiary
The insolent brat,461,1,0,1,The insolent brat,unknown,0.0,tertiary
The old King/the old King--my old comrade,431,1,0,1,The old King's old comrade,unknown,0.0,tertiary
no other man,430,1,0,1,no other man,male,1.0,tertiary
any ordinary man,383,1,0,1,any ordinary man,male,1.0,tertiary
everybody at the farm,243,1,0,1,everybody at the farm,unknown,0.0,tertiary
a clever fellow,447,1,0,1,a clever fellow,unknown,0.0,tertiary
the King--his Courtiers,339,1,0,1,the King's Courtiers,unknown,0.0,tertiary
The old King/the old King--the fast assembling crowd of his subjects,322,1,0,1,The old King's fast assembling crowd of his subjects,unknown,0.0,tertiary
a hero,294,1,0,1,a hero,unknown,0.0,tertiary
a single boatman,301,1,0,1,a single boatman,unknown,0.0,tertiary
"a slim , unarmed youth",290,1,0,1,"a slim , unarmed youth",unknown,0.0,tertiary
the lad/The lad--the enormous Monster whom he had come so far to slay,288,1,0,1,the lad's enormous Monster whom he had come so far to slay,unknown,0.0,tertiary
younger men,427,1,0,1,younger men,male,1.0,tertiary
"the outwitted man , who , needless to say , could find no gold",312,1,0,1,"the outwitted man , who , needless to say , could find no gold",male,1.0,tertiary
its pursuers,284,1,0,1,its pursuers,unknown,0.0,tertiary
the great sword Sickersnapper,316,1,0,1,the great sword Sickersnapper,unknown,0.0,tertiary
the Goodman--his sons,281,1,0,1,the Goodman's sons,unknown,0.0,tertiary
The old King/the old King--poor feeble old man that he was,317,1,0,1,The old King's feeble old man that he was,male,1.0,tertiary
thief,448,1,0,1,thief,unknown,0.0,tertiary
its occupant,296,1,0,1,its occupant,unknown,0.0,tertiary
The old King/the old King--his subjects,323,1,0,1,The old King's subjects,unknown,0.0,tertiary
one another,277,1,0,1,one another,unknown,0.0,tertiary
the Goodman--his six sons,275,1,0,1,the Goodman's six sons,unknown,0.0,tertiary
the Monster,22,1,0,1,the Monster,unknown,0.0,tertiary
the household,273,1,0,1,the household,unknown,0.0,tertiary
the good horse,272,1,0,1,the good horse,unknown,0.0,tertiary
The good mare--her new groom,270,1,0,1,The good mare's new groom,unknown,0.0,tertiary
Jonah,23,1,0,1,Jonah,unknown,0.0,tertiary
a bride,338,1,0,1,a bride,unknown,0.0,tertiary
So poor Assipattle/poor Assipattle/Assipattle--his parents,263,1,0,1,So poor Assipattle's parents,unknown,0.0,tertiary
Thor,21,1,0,1,Thor,unknown,0.0,tertiary
a well - to - do farmer,25,1,0,1,a well - to - do farmer,unknown,0.0,tertiary
folk,426,1,0,1,folk,unknown,0.0,tertiary
the great Sorcerer,402,1,0,1,the great Sorcerer,unknown,0.0,tertiary
"the Queen--a proud , insolent woman , who did not behave kindly to her step - daughter , the Princess Gemdelovely , and who spent much more of her time in the company of a great Sorcerer , whom everyone feared and dreaded , than she did in that of the King , her husband",100,1,0,1,"the Queen's proud , insolent woman , who did not behave kindly to her step - daughter , the Princess Gemdelovely , and who spent much more of her time in the company of a great Sorcerer , whom everyone feared and dreaded , than she did in that of the King , her husband",female,0.5,tertiary
brave men,395,1,0,1,brave men,male,1.0,tertiary
the sober Counsellors--ye Elders,396,1,0,1,the sober Counsellors's Elders,unknown,0.0,tertiary
the Protectors of the People,397,1,0,1,the Protectors of the People,unknown,0.0,tertiary
the People,398,1,0,1,the People,unknown,0.0,tertiary
a woman,401,1,0,1,a woman,female,1.0,tertiary
the King--his Counsellors,111,1,0,1,the King's Counsellors,unknown,0.0,tertiary
"these grave , bearded men",90,1,0,1,"these grave , bearded men",male,1.0,tertiary
seven young maidens,120,1,0,1,seven young maidens,female,1.0,tertiary
"seven bonnie , innocent maidens",122,1,0,1,"seven bonnie , innocent maidens",female,1.0,tertiary
all the rest of the folk,125,1,0,1,all the rest of the folk,unknown,0.0,tertiary
the crowd,132,1,0,1,the crowd,unknown,0.0,tertiary
"no grown man who would fight that Monster , and kill him , and save the lassies alive",406,1,0,1,"no grown man who would fight that Monster , and kill him , and save the lassies alive",male,1.0,tertiary
the lassies,408,1,0,1,the lassies,unknown,0.0,tertiary
the King 's second wife,98,1,0,1,the King 's second wife,female,0.5,tertiary
the awful creature,82,1,0,1,the awful creature,unknown,0.0,tertiary
The poor bairn,410,1,0,1,The poor bairn,unknown,0.0,tertiary
one only daughter,49,1,0,1,one only daughter,unknown,0.0,tertiary
one daughter,27,1,0,1,one daughter,unknown,0.0,tertiary
a lazy boy,30,1,0,1,a lazy boy,male,1.0,tertiary
Trolls and Giants,33,1,0,1,Trolls and Giants,unknown,0.0,tertiary
Elves,34,1,0,1,Elves,unknown,0.0,tertiary
Goblins,35,1,0,1,Goblins,unknown,0.0,tertiary
each other,41,1,0,1,each other,unknown,0.0,tertiary
a waiting - maid,50,1,0,1,a waiting - maid,unknown,0.0,tertiary
this fearsome Monster,79,1,0,1,this fearsome Monster,unknown,0.0,tertiary
a messenger,55,1,0,1,a messenger,unknown,0.0,tertiary
the Princess 's waiting - maid,61,1,0,1,the Princess 's waiting - maid,female,1.0,tertiary
"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing--her mother",64,1,0,1,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing's mother",female,0.5,tertiary
"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing--her six brothers",65,1,0,1,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing's six brothers",female,0.5,tertiary
a rider,71,1,0,1,a rider,unknown,0.0,tertiary
the fishermen,78,1,0,1,the fishermen,unknown,0.0,tertiary
the great Sea - Serpent,135,1,0,1,the great Sea - Serpent,unknown,0.0,tertiary
another,136,1,0,1,another,unknown,0.0,tertiary
"the King's trusty Kemperman , who had stood by him in a hundred fights--my Lord",425,1,0,1,"the King's trusty Kemperman , who had stood by him in a hundred fights's Lord",unknown,0.0,tertiary
the King--his foes,201,1,0,1,the King's foes,unknown,0.0,tertiary
Fighting - man,189,1,0,1,Fighting - man,male,1.0,tertiary
our Lawman,421,1,0,1,our Lawman,unknown,0.0,tertiary
no tender young maiden,423,1,0,1,no tender young maiden,female,1.0,tertiary
"that tough , lean old Sorcerer",424,1,0,1,"that tough , lean old Sorcerer",unknown,0.0,tertiary
Ambassadors,193,1,0,1,Ambassadors,unknown,0.0,tertiary
"the great god Odin , with which he had fought and vanquished all his foes",200,1,0,1,"the great god Odin , with which he had fought and vanquished all his foes",unknown,0.0,tertiary
Sickersnapper,17,1,0,1,Sickersnapper,unknown,0.0,tertiary
the chief man of the Council,184,1,0,1,the chief man of the Council,male,1.0,tertiary
their six sons,208,1,0,1,their six sons,unknown,0.0,tertiary
a Sea - Monster,212,1,0,1,a Sea - Monster,unknown,0.0,tertiary
a beautiful wife,213,1,0,1,a beautiful wife,female,1.0,tertiary
six - and - thirty Champions,215,1,0,1,six - and - thirty Champions,unknown,0.0,tertiary
the King--his old Kemperman,233,1,0,1,the King's old Kemperman,unknown,0.0,tertiary
The old Monarch,239,1,0,1,The old Monarch,unknown,0.0,tertiary
the King 's Kemper,188,1,0,1,the King 's Kemper,male,1.0,tertiary
other maidens,182,1,0,1,other maidens,female,1.0,tertiary
the boy Assipattle--his elder brother,137,1,0,1,the boy Assipattle's elder brother,male,1.0,tertiary
the King--his dear daughter,171,1,0,1,the King's dear daughter,unknown,0.0,tertiary
havers,413,1,0,1,havers,unknown,0.0,tertiary
the six brothers,141,1,0,1,the six brothers,male,1.0,tertiary
a willing enough little fellow,146,1,0,1,a willing enough little fellow,unknown,0.0,tertiary
Mother,14,1,0,1,Mother,female,1.0,tertiary
no maidens,157,1,0,1,no maidens,female,1.0,tertiary
a surety depart,166,1,0,1,a surety depart,unknown,0.0,tertiary
a just and righteous Monarch,172,1,0,1,a just and righteous Monarch,unknown,0.0,tertiary
seven sons,26,1,0,1,seven sons,unknown,0.0,tertiary
other fathers--their daughters,174,1,0,1,other fathers's daughters,unknown,0.0,tertiary
the King--his child,176,1,0,1,the King's child,unknown,0.0,tertiary
the King--my only child,415,1,0,1,the King's only child,unknown,0.0,tertiary
The Princess/the Princess--the last of her race,416,1,0,1,The Princess's last of her race,unknown,0.0,tertiary
The Princess/the Princess--her race,417,1,0,1,The Princess's race,unknown,0.0,tertiary
the great bearded men--their King,180,1,0,1,the great bearded men's King,male,1.0,tertiary
its rider,388,1,0,1,its rider,unknown,0.0,tertiary
