clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the inmates,160,1,2,3,the inmates,group/nonbinary,1.0,tertiary
Monedowa--his guest,146,1,2,3,Monedowa's guest,unknown,0.0,tertiary
a hunter,97,3,0,3,a hunter,unknown,0.0,tertiary
Monedowa's mother--your daughter/Your daughter,243,2,1,3,Monedowa's mother's daughter,unknown,0.0,tertiary
others,233,2,0,2,others,unknown,0.0,tertiary
The Good Spirit/the Good Spirit,244,2,0,2,The Good Spirit,unknown,0.0,tertiary
"a wicked manito--a poor widow woman , whose husband and seven sons he had made way with",34,1,1,2,"a wicked manito's poor widow woman , whose husband and seven sons he had made way with",female,0.6,tertiary
the widow/The widow--my son,221,1,1,2,the widow's son,male,1.0,tertiary
Monedowa--his mother - in - law,113,2,0,2,Monedowa's mother - in - law,female,1.0,tertiary
Monedowa--His kindred,197,1,1,2,Monedowa's kindred,group/nonbinary,1.0,tertiary
cowards,22,2,0,2,cowards,unknown,0.0,tertiary
Minda--her young son,154,2,0,2,Minda's young son,unknown,0.0,tertiary
no man,17,2,0,2,no man,male,1.0,tertiary
the young Minda,74,1,1,2,the young Minda,female,1.0,tertiary
Mudjee Monedo/The mudjee monedo/The Mudjee Monedo/this same Mudjee Monedo--your son,224,2,0,2,Mudjee Monedo's son,unknown,0.0,tertiary
Minda--her bird admirer,82,1,1,2,Minda's bird admirer,male,1.0,tertiary
the young man,115,2,0,2,the young man,male,1.0,tertiary
fathers,230,1,0,1,fathers,male,1.0,tertiary
The manito/the manito--the kind - hearted old Indian he professed to be,133,1,0,1,The manito's kind - hearted old Indian he professed to be,unknown,0.0,tertiary
Monedowa--this strange warrior whom he had never seen before,136,1,0,1,Monedowa's strange warrior whom he had never seen before,unknown,0.0,tertiary
a warrior,134,1,0,1,a warrior,unknown,0.0,tertiary
those who are without,229,1,0,1,those who are without,unknown,0.0,tertiary
The young hunter/the young hunter--his party,159,1,0,1,The young hunter's party,unknown,0.0,tertiary
a manito,139,1,0,1,a manito,unknown,0.0,tertiary
other warriors,142,1,0,1,other warriors,unknown,0.0,tertiary
the Great Spirit,234,1,0,1,the Great Spirit,unknown,0.0,tertiary
"the old manito , who partook of the character of an animal , or four - footed thing",148,1,0,1,"the old manito , who partook of the character of an animal , or four - footed thing",unknown,0.0,tertiary
Monedowa--wicked kindred of his,157,1,0,1,Monedowa's kindred of his,unknown,0.0,tertiary
two more deer,123,1,0,1,two more deer,unknown,0.0,tertiary
The mudjee monedo/the mudjee monedo--his companions,163,1,0,1,The mudjee monedo's companions,unknown,0.0,tertiary
the wolf,181,1,0,1,the wolf,unknown,0.0,tertiary
Monedowa--his own people,193,1,0,1,Monedowa's own people,unknown,0.0,tertiary
the daughter/The daughter--her bird lover,205,1,0,1,the daughter's bird lover,unknown,0.0,tertiary
the widow/The widow--your friend,245,1,0,1,the widow's friend,unknown,0.0,tertiary
Monedowa--the one whom I love,246,1,0,1,Monedowa's one whom I love,unknown,0.0,tertiary
Monedowa--my companion,248,1,0,1,Monedowa's companion,unknown,0.0,tertiary
Monedowa--my brother,251,1,0,1,Monedowa's brother,male,1.0,tertiary
the wife,126,1,0,1,the wife,female,1.0,tertiary
The bird lover of course--his friend,99,1,0,1,The bird lover of course's friend,unknown,0.0,tertiary
the son - in - law,122,1,0,1,the son - in - law,unknown,0.0,tertiary
This widow--her little son,40,1,0,1,This widow's little son,unknown,0.0,tertiary
a wife,55,1,0,1,a wife,female,1.0,tertiary
the son's father--his brothers,52,1,0,1,the son's father's brothers,male,1.0,tertiary
the brave warrior,50,1,0,1,the brave warrior,unknown,0.0,tertiary
the wise hunter,49,1,0,1,the wise hunter,unknown,0.0,tertiary
the son's father--his seven brothers,47,1,0,1,the son's father's seven brothers,male,1.0,tertiary
the boy,42,1,0,1,the boy,male,1.0,tertiary
a son of ten or twelve years old,36,1,0,1,a son of ten or twelve years old,unknown,0.0,tertiary
this wicked genius to destroy such as fell into,11,1,0,1,this wicked genius to destroy such as fell into,unknown,0.0,tertiary
an only daughter,35,1,0,1,an only daughter,unknown,0.0,tertiary
all the Indian mothers in the country,32,1,0,1,all the Indian mothers in the country,female,1.0,tertiary
a family,29,1,0,1,a family,unknown,0.0,tertiary
any other sweet - tempered and harmless old Indian,27,1,0,1,any other sweet - tempered and harmless old Indian,unknown,0.0,tertiary
a wicked manito--his competitor,19,1,0,1,a wicked manito's competitor,unknown,0.0,tertiary
this evil genius,18,1,0,1,this evil genius,unknown,0.0,tertiary
the widow woman/The widow woman--her husband,57,1,0,1,the widow woman's husband,male,1.0,tertiary
sad bird,214,1,0,1,sad bird,unknown,0.0,tertiary
the widow/The widow--my hapless condition,223,1,0,1,the widow's hapless condition,unknown,0.0,tertiary
an old Indian,9,1,0,1,an old Indian,unknown,0.0,tertiary
Kaween,3,1,0,1,Kaween,unknown,0.0,tertiary
Monedowa--the Indian people around him,112,1,0,1,Monedowa's Indian people around him,unknown,0.0,tertiary
those who had been slain by the wicked manito,104,1,0,1,those who had been slain by the wicked manito,unknown,0.0,tertiary
wife,103,1,0,1,wife,female,1.0,tertiary
man,102,1,0,1,man,male,1.0,tertiary
every one,16,1,0,1,every one,unknown,0.0,tertiary
the bird lover,95,1,0,1,the bird lover,unknown,0.0,tertiary
a maiden,215,1,0,1,a maiden,female,1.0,tertiary
"The daughter , with light steps",91,1,0,1,"The daughter , with light steps",unknown,0.0,tertiary
Minda--her lover,88,1,0,1,Minda's lover,unknown,0.0,tertiary
Minda--her family,78,1,0,1,Minda's family,unknown,0.0,tertiary
none,219,1,0,1,none,unknown,0.0,tertiary
the Indian girls,218,1,0,1,the Indian girls,female,1.0,tertiary
many of the Indian girls,217,1,0,1,many of the Indian girls,female,1.0,tertiary
the Master of Life,211,1,0,1,the Master of Life,unknown,0.0,tertiary
