clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
"the boys/The boys--Some of them , pursued by the stranger",80,1,0,1,"the boys's of them , pursued by the stranger",unknown,0.0,tertiary
the stranger,81,1,0,1,the stranger,unknown,0.0,tertiary
Conchubar/Conchubar Mac Nessa--his knight,82,1,0,1,Conchubar's knight,unknown,0.0,tertiary
one of the sisters of Conchubar Mac Nessa,21,1,0,1,one of the sisters of Conchubar Mac Nessa,female,1.0,tertiary
the King--my boy,147,1,0,1,the King's boy,male,1.0,tertiary
a stranger,149,1,0,1,a stranger,unknown,0.0,tertiary
the son of Sualtim,150,1,0,1,the son of Sualtim,unknown,0.0,tertiary
Sualtim,16,1,0,1,Sualtim,unknown,0.0,tertiary
Conchubar/Conchubar Mac Nessa--my mother,152,1,0,1,Conchubar's mother,female,1.0,tertiary
Cu - culain,20,1,0,1,Cu - culain,unknown,0.0,tertiary
