clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
a young prince--his companions,20,1,0,1,a young prince's companions,unknown,0.0,tertiary
a young prince--anyone like him,185,1,0,1,a young prince's like him,unknown,0.0,tertiary
the Prince 's companions,33,1,0,1,the Prince 's companions,male,1.0,tertiary
two messengers,34,1,0,1,two messengers,unknown,0.0,tertiary
one of infantry,37,1,0,1,one of infantry,unknown,0.0,tertiary
a child,50,1,0,1,a child,unknown,0.0,tertiary
a king,187,1,0,1,a king,male,1.0,tertiary
the raven,51,1,0,1,the raven,unknown,0.0,tertiary
a wind wizard,57,1,0,1,a wind wizard,unknown,0.0,tertiary
another bride,200,1,0,1,another bride,unknown,0.0,tertiary
The Prince/the Prince--his friends,61,1,0,1,The Prince's friends,unknown,0.0,tertiary
The sisters,82,1,0,1,The sisters,female,1.0,tertiary
a wicked witch,84,1,0,1,a wicked witch,unknown,0.0,tertiary
the fugitives,85,1,0,1,the fugitives,unknown,0.0,tertiary
one rider,89,1,0,1,one rider,unknown,0.0,tertiary
three maidens,4,1,0,1,three maidens,female,1.0,tertiary
the old wizard from Finland,194,1,0,1,the old wizard from Finland,unknown,0.0,tertiary
the king/the King/The King--all the wizards of your kingdom put together,195,1,0,1,the king's the wizards of your kingdom put together,unknown,0.0,tertiary
A messenger,104,1,0,1,A messenger,unknown,0.0,tertiary
Honored King,1,1,0,1,Honored King,male,1.0,tertiary
the wizard,106,1,0,1,the wizard,unknown,0.0,tertiary
The Prince's bride--her two sisters,181,1,0,1,The Prince's bride's two sisters,female,1.0,tertiary
